ticker,UAL UW Equity
2010-06-25,-2.5593
2010-06-28,-0.6208
2010-06-29,-3.9404
2010-06-30,2.8514
2010-07-01,0.7782
2010-07-02,-10.2799
2010-07-06,0.269
2010-07-07,7.5644
2010-07-08,2.2943
2010-07-09,4.1443
2010-07-12,0.2809
2010-07-13,4.7619
2010-07-14,1.1586
2010-07-15,-3.1718
2010-07-16,-3.0027
2010-07-19,-0.6567
2010-07-20,4.8159
2010-07-21,-1.9369
2010-07-22,4.6394
2010-07-23,0.7902
2010-07-26,5.6185
2010-07-27,-2.2268
2010-07-28,0.2952
2010-07-29,0.0
2010-07-30,-0.1682
2010-08-02,1.8113000000000001
2010-08-03,-4.0132
2010-08-04,-2.5431
2010-08-05,-1.3711
2010-08-06,0.0897
2010-08-09,4.0771
2010-08-10,-3.3147
2010-08-11,-6.5004
2010-08-12,1.7143000000000002
2010-08-13,0.5618
2010-08-16,1.2104
2010-08-17,-2.3459
2010-08-18,0.9421
2010-08-19,-3.9664
2010-08-20,-0.3401
2010-08-23,-0.195
2010-08-24,-3.3708
2010-08-25,-2.0728
2010-08-26,1.3939
2010-08-27,4.1242
2010-08-30,1.2713999999999999
2010-08-31,2.3177
2010-09-01,3.5394
2010-09-02,1.5953
2010-09-03,0.9421
2010-09-07,-1.0222
2010-09-08,-0.943
2010-09-09,-5.0771
2010-09-10,-0.4776
2010-09-13,2.1593
2010-09-14,2.2546
2010-09-15,-0.2297
2010-09-16,2.302
2010-09-17,-1.4851
2010-09-20,2.2841
2010-09-21,5.0022
2010-09-22,-3.7006
2010-09-23,-1.1042
2010-09-24,1.8312
2010-09-27,0.1754
2010-09-28,0.7881
2010-09-29,1.6942
2010-09-30,0.9398
2018-09-07,271.0537
2018-09-10,0.4676
2018-09-11,1.1693
2018-09-12,-1.4811
2018-09-13,2.0273
2018-09-14,0.8372
2018-09-17,-0.1882
2018-09-18,-0.0555
2018-09-19,-0.8434
2018-09-20,-0.2574
2018-09-21,0.9201
2018-09-24,-2.3349
2018-09-25,0.0911
2018-09-26,1.1943
2018-09-27,-0.7081
2018-09-28,0.815
2018-10-01,-1.6280999999999999
2018-10-02,-1.0273
2018-10-03,0.7842
2018-10-04,-1.5448
2018-10-05,-2.2083
2018-10-08,-0.5467
2018-10-09,-2.6888
2018-10-10,-3.0701
2018-10-11,1.5077
2018-10-12,0.0749
2018-10-15,1.4466999999999999
2018-10-16,2.6801
2018-10-17,5.9507
2018-10-18,-1.5821
2018-10-19,0.3904
2018-10-22,1.3497
2018-10-23,-2.5731
2018-10-24,-4.7956
2018-10-25,4.1489
2018-10-26,-1.1332
2018-10-29,0.4254
2018-10-30,1.0119
2018-10-31,-0.396
2018-11-01,2.9587
2018-11-02,0.7269
2018-11-05,0.8908
2018-11-06,0.19
2018-11-07,2.8112
2018-11-08,0.434
2018-11-09,-0.2269
2018-11-12,-1.2453
2018-11-13,1.5351
2018-11-14,-0.8747
2018-11-15,0.207
2018-11-16,0.3044
2018-11-19,-0.1843
2018-11-20,-0.3475
2018-11-21,1.1878
2018-11-23,2.1322
2018-11-26,-3.2580999999999998
2018-11-27,1.7766
2018-11-28,1.178
2018-11-29,0.6245
2018-11-30,1.7145000000000001
2018-12-03,-0.2482
2018-12-04,-4.6859
2018-12-06,1.1856
2018-12-07,-5.1596
2018-12-10,0.3627
2018-12-11,-0.463
2018-12-12,1.6905000000000001
2018-12-13,-2.3988
2018-12-14,0.2972
2018-12-17,-1.7438
2018-12-18,1.8443
2018-12-19,-1.6287
2018-12-20,-2.2693
2018-12-21,-3.483
2018-12-24,-2.8845
2018-12-26,5.9151
2018-12-27,-0.9069
2018-12-28,0.1566
2018-12-31,0.6733
2019-01-02,0.5374
2019-01-03,-4.9656
2019-01-04,3.35
2019-01-07,0.6652
2019-01-08,-1.0213
2019-01-09,1.6752
2019-01-10,-2.8534
2019-01-11,-1.5976
2019-01-14,-0.1998
2019-01-15,1.6143
2019-01-16,6.3547
2019-01-17,0.44
2019-01-18,-1.3258
2019-01-22,-2.6288
2019-01-23,-0.552
2019-01-24,1.3875
2019-01-25,0.1309
2019-01-28,0.5467
2019-01-29,1.2648
2019-01-30,2.1011
2019-01-31,-0.2286
2019-02-01,0.2521
2019-02-04,1.2916
2019-02-05,0.9479
2019-02-06,0.3242
2019-02-07,-2.1058
2019-02-08,0.3528
2019-02-11,1.1115
2019-02-12,-1.3235999999999999
2019-02-13,0.6934
2019-02-14,-0.4854
2019-02-15,0.1815
2019-02-19,1.0531
2019-02-20,-0.8292
2019-02-21,0.3842
2019-02-22,0.6641
2019-02-25,0.1677
2019-02-26,-0.0558
2019-02-27,-2.1557
2019-02-28,0.2397
2019-03-01,-1.0136
2019-03-04,-3.0028
2019-03-05,0.8777
2019-03-06,-0.8466
2019-03-07,-2.0396
2019-03-08,-0.2542
2019-03-11,-0.0243
2019-03-12,-3.0711
2019-03-13,1.7032
2019-03-14,0.3448
2019-03-15,0.2454
2019-03-18,-1.1752
2019-03-19,0.7556
2019-03-20,-1.8564
2019-03-21,1.4656
2019-03-22,-1.6914
2019-03-25,-1.8963
2019-03-26,-0.8065
2019-03-27,1.3421
2019-03-28,0.0891
2019-03-29,1.5013
2019-04-01,1.3663
2019-04-02,2.3494
2019-04-03,1.7277
2019-04-04,0.5226
2019-04-05,0.319
2019-04-08,-0.3886
2019-04-09,-0.3902
2019-04-10,0.3205
2019-04-11,1.4553
2019-04-12,-0.3032
2019-04-15,-1.1346
2019-04-16,0.769
2019-04-17,4.7787
2019-04-18,-1.0758
2019-04-22,-0.8156
2019-04-23,0.4683
2019-04-24,0.0682
2019-04-25,-1.3291
2019-04-26,1.2434
2019-04-29,1.899
2019-04-30,-0.837
2019-05-01,-1.0352999999999999
2019-05-02,0.4207
2019-05-03,0.2152
2019-05-06,-0.8023
2019-05-07,-2.4035
2019-05-08,-1.2138
2019-05-09,-0.6144
2019-05-10,0.7965
2019-05-13,-3.2079
2019-05-14,1.6815
2019-05-15,-1.3182
2019-05-16,0.2793
2019-05-17,-1.3078
2019-05-20,0.2945
2019-05-21,1.5048
2019-05-22,-1.3136999999999999
2019-05-23,-1.1847
2019-05-24,-0.1483
2019-05-28,-1.213
2019-05-29,-0.7017
2019-05-30,0.2776
2019-05-31,-2.2902
2019-06-03,0.0901
2019-06-04,3.6027
2019-06-05,1.6518000000000002
2019-06-06,1.3561
2019-06-07,0.3737
2019-06-10,-0.7205
2019-06-11,0.121
2019-06-12,1.2323
2019-06-13,3.9623
2019-06-14,0.0115
2019-06-17,-0.4017
2019-06-18,0.7261
2019-06-19,1.4416
2019-06-20,-1.7144
2019-06-21,-0.482
2019-06-24,-0.196
2019-06-25,-1.7215
2019-06-26,0.3174
2019-06-27,1.2891
2019-06-28,1.2958
2019-07-01,1.028
2019-07-02,0.4748
2019-07-03,2.0254
2019-07-05,-0.0882
2019-07-08,0.0883
2019-07-09,-1.3345
2019-07-10,0.0559
2019-07-11,-0.0335
2019-07-12,1.9557
2019-07-15,0.0987
2019-07-16,2.8471
2019-07-17,0.9157
2019-07-18,0.5275
2019-07-19,-1.5218
2019-07-22,0.0
2019-07-23,1.1723
2019-07-24,0.1896
2019-07-25,-1.2407
2019-07-26,-0.6068
2019-07-29,0.0857
2019-07-30,0.5244
2019-07-31,-2.1505
2019-08-01,-1.545
2019-08-02,-1.1714
2019-08-05,-4.2939
2019-08-06,-0.1519
2019-08-07,1.1935
2019-08-08,1.3298
2019-08-09,-0.7418
2019-08-12,-2.6098
2019-08-13,-0.1771
2019-08-14,-3.0866
2019-08-15,-0.4027
2019-08-16,1.6173
2019-08-19,1.1454
2019-08-20,0.1669
2019-08-21,1.4995
2019-08-22,0.3166
2019-08-23,-3.5414
2019-08-26,1.2723
2019-08-27,-1.9622000000000002
2019-08-28,0.6224
2019-08-29,2.7168
2019-08-30,-0.4487
2019-09-03,-1.3759000000000001
2019-09-04,0.914
2019-09-05,2.3001
2019-09-06,0.5359
2019-09-09,1.1935
2019-09-10,0.2634
2019-09-11,0.9365
2019-09-12,1.1315
2019-09-13,2.2041
2019-09-16,-2.8352
2019-09-17,1.3745
2019-09-18,0.2778
2019-09-19,-0.8977
2019-09-20,-0.369
2019-09-23,-0.9878
2019-09-24,0.102
2019-09-25,0.9853
2019-09-26,-0.8074
2019-09-27,-0.3505
2019-09-30,0.3063
2019-10-01,-0.6447
2019-10-02,-4.7245
2019-10-03,-0.5019
2019-10-04,1.2248999999999999
2019-10-07,0.6644
2019-10-08,-0.1886
2019-10-09,2.09
2019-10-10,1.0178
2019-10-11,-0.2175
2019-10-14,-0.2065
2019-10-15,1.0463
2019-10-16,2.071
2019-10-17,-0.2676
2019-10-18,0.6986
2019-10-21,0.7715
2019-10-22,-1.1787
2019-10-23,0.2118
2019-10-24,-0.1001
2019-10-25,2.0376
2019-10-28,0.6002
2019-10-29,-1.2583
2019-10-30,0.7031
2019-10-31,-0.9054
2019-11-01,0.8917
2019-11-04,0.8074
2019-11-05,0.7901
2019-11-06,0.2363
2019-11-07,0.4928
2019-11-08,-0.3838
2019-11-11,0.0963
2019-11-12,-0.866
2019-11-13,-0.3236
2019-11-14,0.1082
2019-11-15,-0.0108
2019-11-18,0.2811
2019-11-19,0.5605
2019-11-20,-1.7044000000000001
2019-11-21,-0.7961
2019-11-22,0.8904
2019-11-25,0.8063
2019-11-26,0.2594
2019-11-27,0.3126
2019-11-29,-0.2687
2019-12-02,-1.2608
2019-12-03,-3.0121
2019-12-04,-0.7877
2019-12-05,-0.3516
2019-12-06,0.8195
2019-12-09,-1.0951
2019-12-10,-1.2556
2019-12-11,0.5895
2019-12-12,1.6663000000000001
2019-12-13,-1.006
2019-12-16,1.1989
2019-12-17,0.8236
2019-12-18,-0.5819
2019-12-19,0.4277
2019-12-20,0.0672
2019-12-23,0.1792
2019-12-24,-0.3242
2019-12-26,0.1234
2019-12-27,-0.9971
2019-12-30,-0.464
2019-12-31,0.1478
2020-01-02,1.8731
2020-01-03,-2.0504
2020-01-06,-0.2275
2020-01-07,-1.0604
2020-01-08,0.6108
2020-01-09,0.7446
2020-01-10,-0.7277
2020-01-13,-0.481
2020-01-14,1.1048
2020-01-15,0.5009
2020-01-16,1.4158
2020-01-17,0.1787
2020-01-21,-4.359
2020-01-22,-2.8558
2020-01-23,1.8479
2020-01-24,-3.5108
2020-01-27,-5.2137
2020-01-28,-0.7471
2020-01-29,-2.3881
2020-01-30,3.3772
2020-01-31,-3.7942
2020-02-03,0.1471
2020-02-04,5.313
2020-02-05,3.7521
2020-02-06,-1.6494
2020-02-07,-1.2671000000000001
2020-02-10,-0.0126
2020-02-11,1.3338
2020-02-12,2.0738
2020-02-13,-1.472
2020-02-14,-1.778
2020-02-18,0.8674
2020-02-19,-1.0219
2020-02-20,0.617
2020-02-21,-2.3777
2020-02-24,-3.2560000000000002
2020-02-25,-6.4926
2020-02-26,-5.7248
2020-02-27,-2.3899
2020-02-28,-5.1586
2020-03-02,-0.5358
2020-03-03,-4.8482
2020-03-04,2.0244
2020-03-05,-13.2504
2020-03-06,0.9886
2020-03-09,-10.2111
2020-03-10,12.3557
2020-03-11,-6.1263
2020-03-12,-24.848
2020-03-13,12.2977
2020-03-16,-14.8175
2020-03-17,-13.5326
2020-03-18,-30.2902
2020-03-19,-0.4677
2020-03-20,15.1316
2020-03-23,7.1429
2020-03-24,25.7143
2020-03-25,10.9091
2020-03-26,-2.8689
2020-03-27,-7.6231
2020-03-30,-8.1608
2020-03-31,4.6088000000000005
2020-04-01,-18.7005
2020-04-02,-8.693999999999999
2020-04-03,-2.2843999999999998
2020-04-06,4.9596
2020-04-07,1.9151
2020-04-08,12.3775
2020-04-09,14.5038
2020-04-13,-8.2222
2020-04-14,6.8834
2020-04-15,3.1068
2020-04-16,-11.4564
2020-04-17,3.084
2020-04-20,-4.436
2020-04-21,0.3239
2020-04-22,-7.1736
2020-04-23,-0.6182
2020-04-24,-0.6221
2020-04-27,-2.1909
2020-04-28,11.36
2020-04-29,12.1049
2020-04-30,-5.2227
2020-05-01,-10.0068
2020-05-04,-5.1089
2020-05-05,-4.5131
2020-05-06,-5.0166
2020-05-07,-0.6984
2020-05-08,11.7363
2020-05-11,-5.7042
2020-05-12,-5.048
2020-05-13,-9.007
2020-05-14,-1.9797
2020-05-15,-1.8719000000000001
2020-05-18,21.1345
2020-05-19,-1.8649
2020-05-20,5.1943
2020-05-21,3.7334
2020-05-22,-1.7027999999999999
2020-05-26,16.2992
2020-05-27,3.893
2020-05-28,-5.8651
2020-05-29,-2.9422
2020-06-01,5.0642
2020-06-02,1.5274999999999999
2020-06-03,12.5042
2020-06-04,16.1961
2020-06-05,8.4527
2020-06-08,14.8214
2020-06-09,-8.3179
2020-06-10,-11.0215
2020-06-11,-16.1128
2020-06-12,19.0276
2020-06-15,-1.6641
2020-06-16,3.1026
2020-06-17,-2.3875
2020-06-18,0.2293
2020-06-19,-6.3549
2020-06-22,-0.8143
2020-06-23,-1.2589000000000001
2020-06-24,-8.342600000000001
2020-06-25,4.8987
2020-06-26,-5.1888
2020-06-29,7.2362
2020-06-30,-1.8713
2020-07-01,-0.4623
2020-07-02,-0.8999
2020-07-06,3.1342
2020-07-07,-7.5547
2020-07-08,-0.0614
2020-07-09,-7.2548
2020-07-10,8.2864
2020-07-13,-2.7854
2020-07-14,-0.063
2020-07-15,14.5873
2020-07-16,-5.1691
2020-07-17,-1.6526999999999998
2020-07-20,-4.6875
2020-07-21,2.2889
2020-07-22,-4.2334
2020-07-23,4.9258
2020-07-24,-1.0533
2020-07-27,-1.399
2020-07-28,3.2079
2020-07-29,-2.6599
2020-07-30,-2.5484
2020-07-31,-1.1342
2020-08-03,1.5615
2020-08-04,1.3179
2020-08-05,4.4596
2020-08-06,1.9864000000000002
2020-08-07,-0.2035
2020-08-10,9.3504
2020-08-11,-1.8913
2020-08-12,-1.1675
2020-08-13,-1.6209
2020-08-14,1.0332
2020-08-17,-4.9198
2020-08-18,-1.2209
2020-08-19,1.3537
2020-08-20,-1.1324
2020-08-21,-2.9661999999999997
2020-08-24,9.9274
2020-08-25,-3.0286
2020-08-26,-2.7541
2020-08-27,5.7518
2020-08-28,3.0922
2020-08-31,-3.5886
2020-09-01,0.0278
2020-09-02,2.4438
2020-09-03,1.3825
2020-09-04,2.1658
2020-09-08,-2.4339
2020-09-09,-3.3529999999999998
2020-09-10,1.1657
2020-09-11,-1.0425
2020-09-14,1.8575
2020-09-15,0.1633
2020-09-16,4.0761
2020-09-17,0.1436
2020-09-18,-3.6109999999999998
2020-09-21,-8.6016
2020-09-22,0.8286
2020-09-23,-2.9058
2020-09-24,-1.0278
2020-09-25,4.4594
2020-09-28,5.0877
2020-09-29,-3.9789
2020-09-30,0.6955
2020-10-01,1.2374
2020-10-02,2.3593
2020-10-05,0.5276
2020-10-06,-3.6464
2020-10-07,4.3004999999999995
2020-10-08,1.7042000000000002
2020-10-09,0.3243
2020-10-12,-1.9935
2020-10-13,-3.0786
2020-10-14,0.9926
2020-10-15,-3.8192
2020-10-16,-0.2628
2020-10-19,3.9227
2020-10-20,1.5775000000000001
2020-10-21,-1.442
2020-10-22,4.7833
2020-10-23,2.0677
2020-10-26,-7.0245
2020-10-27,-3.3106999999999998
2020-10-28,-4.5947
2020-10-29,2.9755000000000003
2020-10-30,0.8639
2020-11-02,-0.2363
2020-11-03,0.7105
2020-11-04,-1.9988000000000001
2020-11-05,6.0288
2020-11-06,-1.8953
2020-11-09,19.1465
2020-11-10,-3.0736
2020-11-11,-3.8452
2020-11-12,-4.3106
2020-11-13,5.8073
2020-11-16,5.1552
2020-11-17,-0.9756
2020-11-18,1.1084
2020-11-19,-0.268
2020-11-20,-2.5403000000000002
2020-11-23,2.5815
2020-11-24,9.8461
2020-11-25,1.5125
2020-11-27,-0.745
2020-11-30,-0.5519
2020-12-01,0.5993
2020-12-02,3.1112
2020-12-03,6.8051
2020-12-04,-1.3424
2020-12-07,-0.0812
2020-12-08,-0.3252
2020-12-09,-2.0799
2020-12-10,3.3736
2020-12-11,-2.5786
2020-12-14,-3.3912
2020-12-15,1.5838999999999999
2020-12-16,-3.0763
2020-12-17,-0.2609
2020-12-18,-2.4847
2020-12-21,-1.5311
2020-12-22,-2.4628
2020-12-23,2.653
2020-12-24,-1.927
2020-12-28,1.5257
2020-12-29,-0.4098
2020-12-30,2.0805
2020-12-31,-3.1355
2021-01-04,-3.7457000000000003
2021-01-05,4.2517
2021-01-06,0.3226
2021-01-07,0.1837
2021-01-08,-0.7565
2021-01-11,-1.3629
2021-01-12,3.2319
2021-01-13,0.794
2021-01-14,4.1864
2021-01-15,-5.1847
2021-01-19,1.9594
2021-01-20,0.9609
2021-01-21,-5.7326
2021-01-22,-1.0566
2021-01-25,-4.1766
2021-01-26,2.1545
