ticker,MYL UN Equity
2000-05-23,2.1792
2000-05-24,0.237
2000-05-25,2.6005000000000003
2000-05-26,-0.9217
2000-05-30,-0.4651
2000-05-31,0.2336
2000-06-01,-0.4662
2000-06-02,0.4684
2000-06-05,1.3986
2000-06-06,-1.6092
2000-06-07,-5.8411
2000-06-08,-6.2035
2000-06-09,-26.7196
2000-06-12,3.6101
2000-06-13,0.0
2000-06-14,-2.7875
2000-06-15,4.3011
2000-06-16,-0.3436
2000-06-19,-2.7586
2000-06-20,-0.7092
2000-06-21,0.0
2000-06-22,-1.0714
2000-06-23,-1.8051
2000-06-26,0.7353
2000-06-27,1.0949
2000-06-28,-1.213
2000-06-29,4.7619
2000-06-30,2.0979
2000-07-03,-1.0274
2000-07-05,3.8062
2000-07-06,-0.3333
2000-07-07,3.01
2000-07-10,2.2727
2000-07-11,-3.4920999999999998
2000-07-12,-0.6579
2000-07-13,1.3245
2000-07-14,-3.268
2000-07-17,7.7703
2000-07-18,0.0
2000-07-19,0.3135
2000-07-20,-1.5625
2000-07-21,0.3175
2000-07-24,8.5443
2000-07-25,2.0408
2000-07-26,-4.5714
2000-07-27,4.7904
2000-07-28,-2.2857
2000-07-31,-0.5848
2000-08-01,0.5882
2000-08-02,2.3392
2000-08-03,3.7143
2000-08-04,0.2755
2000-08-07,0.2747
2000-08-08,-1.3699
2000-08-09,0.8333
2000-08-10,4.6832
2000-08-11,11.5789
2000-08-14,-1.6509
2000-08-15,-2.8777
2000-08-16,2.2222
2000-08-17,3.3816
2000-08-18,-2.1028000000000002
2000-08-21,0.2387
2000-08-22,4.5238
2000-08-23,-3.1891
2000-08-24,3.2941
2000-08-25,-0.4556
2000-08-28,-1.6018
2000-08-29,-2.5581
2000-08-30,3.1026
2000-08-31,-1.6204
2000-09-01,2.1176
2000-09-05,1.3825
2000-09-06,-3.8636
2000-09-07,5.6738
2000-09-08,-1.1186
2000-09-11,0.0
2000-09-12,-0.2262
2000-09-13,-1.3605
2000-09-14,-1.8391
2000-09-15,-0.9368
2000-09-18,-1.6548
2000-09-19,-4.8077
2000-09-20,8.3333
2000-09-21,-0.4662
2000-09-22,0.9368
2000-09-25,-1.3921000000000001
2000-09-26,2.3529
2000-09-27,2.446
2000-09-28,-1.573
2000-09-29,-1.5981999999999998
2000-10-02,4.1763
2000-10-03,-0.8909
2000-10-04,-1.7978
2000-10-05,2.5172
2000-10-06,-1.3393
2000-10-09,-2.2624
2000-10-10,5.787
2000-10-11,-1.0941
2000-10-12,-2.2124
2000-10-13,-1.81
2000-10-16,5.2995
2000-10-17,3.2823
2000-10-18,-0.8475
2000-10-19,-1.2821
2000-10-20,3.8961
2000-10-23,-1.4583
2000-10-24,-7.611
2000-10-25,-1.6018
2000-10-26,2.093
2000-10-27,-0.4556
2000-10-30,3.6612999999999998
2000-10-31,-1.1038000000000001
2000-11-01,2.9018
2000-11-02,1.9523000000000001
2000-11-03,-2.1277
2000-11-06,4.3478
2000-11-07,-1.6667
2000-11-08,1.2711999999999999
2000-11-09,-1.8828
2000-11-10,-3.1983
2000-11-13,-3.9648
2000-11-14,2.2936
2000-11-15,-0.6726
2000-11-16,-1.1287
2000-11-17,0.2283
2000-11-20,-4.328
2000-11-21,-12.381
2000-11-22,-2.1739
2000-11-24,1.1111
2000-11-27,1.6484
2000-11-28,-0.2703
2000-11-29,0.271
2000-11-30,3.5135
2000-12-01,6.7885
2000-12-04,-3.423
2000-12-05,3.5443
2000-12-06,2.445
2000-12-07,0.2387
2000-12-08,2.6189999999999998
2000-12-11,-0.9281
2000-12-12,-4.6838
2000-12-13,0.7371
2000-12-14,-1.7073
2000-12-15,-0.2481
2000-12-18,0.4975
2000-12-19,1.9802
2000-12-20,-2.1845
2000-12-21,0.4963
2000-12-22,2.2222
2000-12-26,-0.9662
2000-12-27,-0.3317
2000-12-28,0.0
2000-12-29,-1.2255
2001-01-02,-1.9851
2001-01-03,-5.5696
2001-01-04,-5.3619
2001-01-05,-3.966
2001-01-08,3.2448
2001-01-09,2.0
2001-01-10,-4.2017
2001-01-11,2.0468
2001-01-12,0.2865
2001-01-16,7.4286
2001-01-17,-2.6596
2001-01-18,-1.3660999999999999
2001-01-19,-1.662
2001-01-22,-2.2535
2001-01-23,2.0173
2001-01-24,0.2825
2001-01-25,0.2817
2001-01-26,1.9663
2001-01-29,2.876
2001-01-30,0.3428
2001-01-31,-0.2989
2001-02-01,0.0
2001-02-02,-0.3854
2001-02-05,-0.4729
2001-02-06,-1.2959
2001-02-07,-1.4442
2001-02-08,2.1314
2001-02-09,0.4348
2001-02-12,2.7706
2001-02-13,-0.674
2001-02-14,-0.9754
2001-02-15,0.6852
2001-02-16,-1.2761
2001-02-20,-0.1723
2001-02-21,-0.5611
2001-02-22,0.0
2001-02-23,-3.4722
2001-02-26,5.1259
2001-02-27,-2.9085
2001-02-28,3.0837
2001-03-01,-3.2051
2001-03-02,3.7086
2001-03-05,-2.8523
2001-03-06,-0.0876
2001-03-07,-2.0614
2001-03-08,-1.7017
2001-03-09,0.4556
2001-03-12,-4.7619
2001-03-13,8.3333
2001-03-14,-2.6374
2001-03-15,-0.6772
2001-03-16,-1.8182
2001-03-19,4.3519
2001-03-20,0.2662
2001-03-21,-3.2743
2001-03-22,-3.7969
2001-03-23,4.5174
2001-03-26,0.364
2001-03-27,4.9864
2001-03-28,8.0311
2001-03-29,0.1201
2001-03-30,3.3587
2001-04-02,-5.9188
2001-04-03,-1.2336
2001-04-04,1.8734
2001-04-05,2.7789
2001-04-06,-1.9881
2001-04-09,0.3245
2001-04-10,-0.5257
2001-04-11,-1.7073
2001-04-12,4.3838
2001-04-16,-2.0206
2001-04-17,0.4852
2001-04-18,1.6097000000000001
2001-04-19,2.297
2001-04-20,0.8517
2001-04-23,-1.0365
2001-04-24,-1.1249
2001-04-25,1.8439
2001-04-26,1.1941
2001-04-27,-0.6471
2001-04-30,2.4521
2001-05-01,-0.2992
2001-05-02,-0.6377
2001-05-03,-1.4723
2001-05-04,3.0651
2001-05-07,-1.4126
2001-05-08,6.7119
2001-05-09,0.2827
2001-05-10,0.9514
2001-05-11,-2.8272
2001-05-14,0.1796
2001-05-15,0.0359
2001-05-16,0.7527
2001-05-17,3.1306
2001-05-18,-0.3794
2001-05-21,1.2465
2001-05-22,2.2572
2001-05-23,2.0067
2001-05-24,0.4918
2001-05-25,-0.9788
2001-05-29,2.9325
2001-05-30,-1.1524
2001-05-31,3.0117
2001-06-01,-1.2889
2001-06-04,-1.3057
2001-06-05,-0.2904
2001-06-06,-2.4595000000000002
2001-06-07,0.5309
2001-06-08,-1.3201
2001-06-11,-13.4783
2001-06-12,-0.1933
2001-06-13,-1.7816
2001-06-14,0.5915
2001-06-15,-1.2152
2001-06-18,-0.3175
2001-06-19,3.8615
2001-06-20,4.2545
2001-06-21,4.7426
2001-06-22,-3.2994
2001-06-25,-0.1452
2001-06-26,-0.0364
2001-06-27,3.0909
2001-06-28,2.5786
2001-06-29,-3.1336
2001-07-02,0.6043
2001-07-03,0.7067
2001-07-05,-0.3509
2001-07-06,-0.2817
2001-07-09,1.2006000000000001
2001-07-10,-0.2094
2001-07-11,1.5734
2001-07-12,-0.1377
2001-07-13,0.0
2001-07-16,-1.0686
2001-07-17,2.2997
2001-07-18,-0.8515
2001-07-19,-0.0344
2001-07-20,1.3058
2001-07-23,4.4776
2001-07-24,-2.5974
2001-07-25,7.0333
2001-07-26,-0.0311
2001-07-27,2.4922
2001-07-30,2.1277
2001-07-31,0.4464
2001-08-01,-0.5037
2001-08-02,-2.1441
2001-08-03,0.0913
2001-08-06,2.4628
2001-08-07,1.276
2001-08-08,-0.7325
2001-08-09,-2.5974
2001-08-10,-0.2121
2001-08-13,-0.0607
2001-08-14,2.7043
2001-08-15,0.9763
2001-08-16,0.2051
2001-08-17,1.1696
2001-08-20,-3.3526
2001-08-21,1.6447
2001-08-22,-0.6178
2001-08-23,3.434
2001-08-24,1.6027
2001-08-27,0.4225
2001-08-28,-2.0477
2001-08-29,-1.3458999999999999
2001-08-30,-1.7417
2001-08-31,-2.5406
2001-09-04,0.4244
2001-09-05,0.9357
2001-09-06,-0.6579
2001-09-07,-0.3612
2001-09-10,-0.8459
2001-09-17,-3.3211
2001-09-18,-0.8824
2001-09-19,-5.0874
2001-09-20,-1.742
2001-09-21,0.7501
2001-09-24,1.0491
2001-09-25,5.4923
2001-09-26,0.3492
2001-09-27,0.3484
2001-09-28,2.9672
2001-10-01,3.4028
2001-10-02,1.4231
2001-10-03,2.6016
2001-10-04,-0.7123
2001-10-05,1.1191
2001-10-08,1.1067
2001-10-09,-0.7859
2001-10-10,-0.1132
2001-10-11,1.6709
2001-10-12,-2.5905
2001-10-15,-8.8933
2001-10-16,4.5512
2001-10-17,-0.8706
2001-10-18,-0.3937
2001-10-19,2.8884
2001-10-22,1.2116
2001-10-23,-2.073
2001-10-24,1.0435
2001-10-25,3.2458
2001-10-26,4.8871
2001-10-29,0.8719
2001-10-30,-0.7293
2001-10-31,0.3265
2001-11-01,-0.4068
2001-11-02,0.4902
2001-11-05,1.5447
2001-11-06,-4.8839
2001-11-07,-2.413
2001-11-08,-2.4727
2001-11-09,-0.5012
2001-11-12,1.0667
2001-11-13,-6.0393
2001-11-14,-2.1841
2001-11-15,2.3923
2001-11-16,-0.3115
2001-11-19,4.1563
2001-11-20,1.6802000000000001
2001-11-21,0.9737
2001-11-23,0.3214
2001-11-26,1.2234
2001-11-27,-0.2878
2001-11-28,-0.3752
2001-11-29,-0.4925
2001-11-30,0.3785
2001-12-03,0.058
2001-12-04,0.6957
2001-12-05,0.0288
2001-12-06,0.3741
2001-12-07,-0.258
2001-12-10,0.6036
2001-12-11,-0.8286
2001-12-12,0.2593
2001-12-13,1.1494
2001-12-14,2.4432
2001-12-17,2.274
2001-12-18,1.3557000000000001
2001-12-19,-0.321
2001-12-20,0.3221
2001-12-21,0.0803
2001-12-24,0.9356
2001-12-26,-0.1854
2001-12-27,-0.6898
2001-12-28,1.3907
2001-12-31,-1.0815
2002-01-02,-3.4667
2002-01-03,-1.4641
2002-01-04,-1.1214
2002-01-07,1.0774
2002-01-08,0.3647
2002-01-09,0.7826
2002-01-10,-0.1941
2002-01-11,0.5557
2002-01-14,-0.6079
2002-01-15,-0.3892
2002-01-16,-0.5024
2002-01-17,-0.1122
2002-01-18,-0.3089
2002-01-22,0.9577
2002-01-23,0.6975
2002-01-24,-5.514
2002-01-25,-1.7889
2002-01-28,-0.8958
2002-01-29,-0.9641
2002-01-30,-0.3347
2002-01-31,2.8388
2002-02-01,1.3654
2002-02-04,-3.8067
2002-02-05,2.2831
2002-02-06,-1.5476
2002-02-07,-2.8416
2002-02-08,3.4225
2002-02-11,0.0
2002-02-12,1.3839000000000001
2002-02-13,0.0
2002-02-14,-1.1573
2002-02-15,-0.3302
2002-02-19,-2.5
2002-02-20,-1.6064
2002-02-21,-0.7849
2002-02-22,-0.7911
2002-02-25,0.0319
2002-02-26,0.287
2002-02-27,0.2862
2002-02-28,-3.6779
2002-03-01,0.7242
2002-03-04,0.6209
2002-03-05,-0.682
2002-03-06,3.0412
2002-03-07,-1.8407
2002-03-08,-2.3602
2002-03-11,0.2318
2002-03-12,0.4295
2002-03-13,2.0066
2002-03-14,2.1283
2002-03-15,0.4105
2002-03-18,0.6289
2002-03-19,0.0938
2002-03-20,-0.8742
2002-03-21,-1.2283
2002-03-22,-0.4783
2002-03-25,-2.6273999999999997
2002-03-26,-1.2504
2002-03-27,0.1001
2002-03-28,-1.8
2002-04-01,-1.833
2002-04-02,-0.3804
2002-04-03,-2.4644
2002-04-04,-0.427
2002-04-05,-2.0729
2002-04-08,-0.5474
2002-04-09,1.6514
2002-04-10,4.0072
2002-04-11,-1.4231
2002-04-12,-1.7606000000000002
2002-04-15,0.0
2002-04-16,0.0
2002-04-17,-2.9032
2002-04-18,0.4061
2002-04-19,0.5882
2002-04-22,-0.4386
2002-04-23,1.138
2002-04-24,0.7623
2002-04-25,-1.1527
2002-04-26,-1.5671
2002-04-29,-1.4069
2002-04-30,-0.5633
2002-05-01,0.8308
2002-05-02,-2.0599
2002-05-03,1.0707
2002-05-06,-3.4052
2002-05-07,-1.4884
2002-05-08,8.4294
2002-05-09,-1.0268
2002-05-10,-0.7781
2002-05-13,-0.1494
2002-05-14,3.3657
2002-05-15,2.2069
2002-05-16,-1.1327
2002-05-17,4.2248
2002-05-20,3.7443999999999997
2002-05-21,-0.2649
2002-05-22,0.4316
2002-05-23,2.9752
2002-05-24,-2.6003
2002-05-28,1.3514
2002-05-29,-1.626
2002-05-30,0.8595
2002-05-31,1.4094
2002-06-03,-3.4906
2002-06-04,0.8372
2002-06-05,0.1328
2002-06-06,-0.8292
2002-06-07,1.8395000000000001
2002-06-10,1.8719000000000001
2002-06-11,-4.0941
2002-06-12,0.8067
2002-06-13,-0.2334
2002-06-14,3.4759
2002-06-17,2.0672
2002-06-18,0.981
2002-06-19,-0.5014
2002-06-20,0.063
2002-06-21,-3.3994
2002-06-24,-0.9123
2002-06-25,-2.4334
2002-06-26,0.7752
2002-06-27,3.3155
2002-06-28,1.6207
2002-07-01,-3.6683
2002-07-02,-3.8079
2002-07-03,1.0327
2002-07-05,4.6337
2002-07-08,-2.312
2002-07-09,-2.9333
2002-07-10,-4.533
2002-07-11,6.1151
2002-07-12,-1.322
2002-07-15,-0.0344
2002-07-16,0.2405
2002-07-17,2.8454
2002-07-18,-2.7667
2002-07-19,0.1028
2002-07-22,-4.589
2002-07-23,-1.3281
2002-07-24,1.8552
2002-07-25,3.5
2002-07-26,2.3810000000000002
2002-07-29,4.3141
2002-07-30,3.231
2002-07-31,1.5335999999999999
2002-08-01,-3.2059
2002-08-02,3.3439
2002-08-05,-4.0986
2002-08-06,3.5026
2002-08-07,2.1422
2002-08-08,3.1307
2002-08-09,-1.9747
2002-08-12,-0.5111
2002-08-13,-2.6896
2002-08-14,3.5714
2002-08-15,0.5097
2002-08-16,0.2685
2002-08-19,0.4165
2002-08-20,-2.3111
2002-08-21,0.9099
2002-08-22,1.4426999999999999
2002-08-23,-0.7407
2002-08-26,-0.6567
2002-08-27,-2.3738
2002-08-28,-1.4466
2002-08-29,2.5297
2002-08-30,-0.5483
2002-09-03,-1.9908000000000001
2002-09-04,3.5938
2002-09-05,-2.5641
2002-09-06,1.9505
2002-09-09,1.5791
2002-09-10,0.5979
2002-09-11,-0.5349
2002-09-12,-2.0018
2002-09-13,0.0
2002-09-16,-0.4573
2002-09-17,-1.562
2002-09-18,1.4312
2002-09-19,-2.6074
2002-09-20,-0.0945
2002-09-23,-2.5221
2002-09-24,0.4851
2002-09-25,4.2485
2002-09-26,2.0994
2002-09-27,-2.6642
2002-09-30,1.8351
2002-10-01,0.7941
2002-10-02,0.1515
2002-10-03,1.1498
2002-10-04,-1.9144
2002-10-07,-2.4093
2002-10-08,1.0
2002-10-09,-2.6917999999999997
2002-10-10,0.159
2002-10-11,2.6032
2002-10-14,1.9183
2002-10-15,-0.425
2002-10-16,-4.0244
2002-10-17,-2.1601
2002-10-18,-1.4935
2002-10-21,2.3401
2002-10-22,-2.6087
2002-10-23,-0.7937
2002-10-24,-1.3333
2002-10-25,1.7229999999999999
2002-10-28,1.262
2002-10-29,1.3447
2002-10-30,2.2654
2002-10-31,-0.4114
2002-11-01,2.0019
2002-11-04,0.0
2002-11-05,0.9346
2002-11-06,0.9259
2002-11-07,-2.1713
2002-11-08,1.5941999999999998
2002-11-11,0.7692
2002-11-12,0.2137
2002-11-13,-3.504
2002-11-14,4.9574
2002-11-15,1.444
2002-11-18,-0.3559
2002-11-19,-2.2321
2002-11-20,0.5479
2002-11-21,0.8174
2002-11-22,3.0631
2002-11-25,-0.0874
2002-11-26,-0.9332
2002-11-27,0.3827
2002-11-29,-1.085
2002-12-02,0.0
2002-12-03,-1.5417
2002-12-04,-0.8732
2002-12-05,0.5772
2002-12-06,-0.2416
2002-12-09,-0.6055
2002-12-10,0.8224
2002-12-11,0.423
2002-12-12,-0.3911
2002-12-13,-0.6342
2002-12-16,0.4255
2002-12-17,0.6961
2002-12-18,-0.0902
2002-12-19,0.4813
2002-12-20,2.9939999999999998
2002-12-23,0.1163
2002-12-24,-0.6098
2002-12-26,0.2045
2002-12-27,-1.8367
2002-12-30,2.32
2002-12-31,1.4535
2003-01-02,1.6905000000000001
2003-01-03,3.5221
2003-01-06,3.3750999999999998
2003-01-07,1.1058
2003-01-08,0.6771
2003-01-09,0.0
2003-01-10,-1.0605
2003-01-13,-0.2614
2003-01-14,1.4941
2003-01-15,0.155
2003-01-16,0.8252
2003-01-17,0.8696
2003-01-21,-2.1805
2003-01-22,1.6071
2003-01-23,0.4847
2003-01-24,-0.1015
2003-01-27,-1.9822
2003-01-28,2.0871
2003-01-29,1.9428999999999998
2003-01-30,-2.8401
2003-01-31,2.7692
2003-02-03,-0.524
2003-02-04,-2.295
2003-02-05,-0.1155
2003-02-06,0.6168
2003-02-07,0.0766
2003-02-10,3.7902
2003-02-11,2.3608000000000002
2003-02-12,-1.0811
2003-02-13,-2.9144
2003-02-14,-0.1126
2003-02-18,5.4846
2003-02-19,-1.6381999999999999
2003-02-20,-0.3983
2003-02-21,0.5089
2003-02-24,-0.0362
2003-02-25,-0.8683
2003-02-26,-1.1314
2003-02-27,3.1008
2003-02-28,2.2198
2003-03-03,-1.296
2003-03-04,-0.5678
2003-03-05,-0.2498
2003-03-06,0.1431
2003-03-07,-0.3215
2003-03-10,-1.7921
2003-03-11,-2.2993
2003-03-12,0.1121
2003-03-13,2.7984999999999998
2003-03-14,0.363
2003-03-17,3.2188
2003-03-18,1.0862
2003-03-19,0.0
2003-03-20,0.1733
2003-03-21,-0.1384
2003-03-24,-3.7422
2003-03-25,4.4996
2003-03-26,-0.3789
2003-03-27,-0.2998
2003-03-28,0.8333
2003-03-31,-0.9986
2003-04-01,2.6087
2003-04-02,1.0169
2003-04-03,0.0671
2003-04-04,0.1341
2003-04-07,-2.8801
2003-04-08,0.3448
2003-04-09,-2.0962
2003-04-10,-0.0351
2003-04-11,-5.6531
2003-04-14,0.4838
2003-04-15,1.037
2003-04-16,-3.5924
2003-04-17,-0.3042
2003-04-21,-0.1526
2003-04-22,0.9167
2003-04-23,0.4164
2003-04-24,0.2639
2003-04-25,0.9774
2003-04-28,4.0581
2003-04-29,-0.4651
2003-04-30,1.6175000000000002
2003-05-01,0.6721
2003-05-02,1.7569
2003-05-05,-0.6561
2003-05-06,1.6336
2003-05-07,0.1026
2003-05-08,-6.1838
2003-05-09,0.437
2003-05-12,0.7977
2003-05-13,0.7914
2003-05-14,0.9993
2003-05-15,0.424
2003-05-16,-1.4778
2003-05-19,0.4286
2003-05-20,-0.2489
2003-05-21,1.5686
2003-05-22,2.1411
2003-05-23,-0.4811
2003-05-27,2.2099
2003-05-28,-1.6892
2003-05-29,-1.7869000000000002
2003-05-30,1.0497
2003-06-02,1.6274
2003-06-03,-2.2147
2003-06-04,1.5331000000000001
2003-06-05,6.28
2003-06-06,-1.227
2003-06-09,-2.321
2003-06-10,0.9036
2003-06-11,5.4726
2003-06-12,3.8994
2003-06-13,2.724
2003-06-16,4.1544
2003-06-17,-0.0283
2003-06-18,-3.0277
2003-06-19,-3.3849
2003-06-20,2.5974
2003-06-23,-0.6476
2003-06-24,1.6593
2003-06-25,-0.4663
2003-06-26,2.528
2003-06-27,0.9148
2003-06-30,-1.5013999999999998
2003-07-01,-0.719
2003-07-02,0.2317
2003-07-03,2.0231
2003-07-07,0.2833
2003-07-08,-1.4123999999999999
2003-07-09,-1.0888
2003-07-10,-1.9409
2003-07-11,-0.325
2003-07-14,-1.2745
2003-07-15,-2.4917
2003-07-16,1.3239
2003-07-17,-2.0055
2003-07-18,0.6822
2003-07-21,-2.3714
2003-07-22,-1.8927
2003-07-23,3.3441
2003-07-24,0.6534
2003-07-25,0.8037
2003-07-28,1.6559
2003-07-29,-0.4525
2003-07-30,-0.9091
2003-07-31,3.2721999999999998
2003-08-01,-0.6515
2003-08-04,2.2355
2003-08-05,-1.9825
2003-08-06,-1.4575
2003-08-07,3.0788
2003-08-08,-0.0293
2003-08-11,0.4687
2003-08-12,1.7492999999999999
2003-08-13,-1.1461000000000001
2003-08-14,0.4348
2003-08-15,0.7504
2003-08-18,0.0573
2003-08-19,2.6625
2003-08-20,0.251
2003-08-21,4.1725
2003-08-22,-0.4806
2003-08-25,-2.1733000000000002
2003-08-26,-0.768
2003-08-27,-0.8015
2003-08-28,0.2508
2003-08-29,1.1673
2003-09-02,-0.0549
2003-09-03,-0.4948
2003-09-04,0.0
2003-09-05,0.9392
2003-09-08,2.5725
2003-09-09,2.7215
2003-09-10,1.1688
2003-09-11,-0.6162
2003-09-12,0.7492
2003-09-15,1.3077
2003-09-16,1.3667
2003-09-17,-0.2747
2003-09-18,0.8513
2003-09-19,-0.0248
2003-09-22,-2.6074
2003-09-23,-0.153
2003-09-24,-1.8641
2003-09-25,-2.8103
2003-09-26,0.6782
2003-09-29,1.2776
2003-09-30,1.5769
2003-10-01,0.9056
2003-10-02,6.1538
2003-10-03,1.2802
2003-10-06,-0.0715
2003-10-07,0.5967
2003-10-08,-0.8541
2003-10-09,0.323
2003-10-10,0.2147
2003-10-13,0.5355
2003-10-14,-0.0355
2003-10-15,-0.6039
2003-10-16,-0.8935
2003-10-17,-2.5965
2003-10-20,0.3702
2003-10-21,3.4305
2003-10-22,-2.2824999999999998
2003-10-23,0.7664
2003-10-24,-0.7606
2003-10-27,-4.4161
2003-10-28,-1.7182
2003-10-29,-4.0404
2003-10-30,-0.4858
2003-10-31,-1.7494
2003-11-03,-1.2008
2003-11-04,-0.8801
2003-11-05,3.0021
2003-11-06,0.4105
2003-11-07,0.3679
2003-11-10,-2.2403
2003-11-11,-6.4583
2003-11-12,4.6771
2003-11-13,-2.766
2003-11-14,1.0066
2003-11-17,-0.6066
2003-11-18,0.3923
2003-11-19,0.304
2003-11-20,1.2121
2003-11-21,-1.1121
2003-11-24,2.5952
2003-11-25,4.0472
2003-11-26,3.9303
2003-11-28,-1.2865
2003-12-01,3.0411
2003-12-02,-1.8014999999999999
2003-12-03,0.0
2003-12-04,0.0
2003-12-05,-0.6635
2003-12-08,1.1788
2003-12-09,-0.6602
2003-12-10,-2.6583
2003-12-11,1.245
2003-12-12,-0.0397
2003-12-15,0.6349
2003-12-16,-0.7098
2003-12-17,1.8666
2003-12-18,0.3509
2003-12-19,-1.2432
2003-12-22,-1.6916
2003-12-23,0.0
2003-12-24,0.04
2003-12-26,0.6
2003-12-29,0.5567
2003-12-30,0.0
2003-12-31,0.0
2004-01-02,-0.5542
2004-01-05,-1.871
2004-01-06,-2.2718
2004-01-07,0.7057
2004-01-08,0.1649
2004-01-09,1.7694999999999999
2004-01-12,-0.3235
2004-01-13,0.0406
2004-01-14,1.5004
2004-01-15,-0.8789
2004-01-16,-0.8061
2004-01-20,3.8196
2004-01-21,-0.5088
2004-01-22,0.3147
2004-01-23,0.9804
2004-01-26,0.2718
2004-01-27,-0.7359
2004-01-28,-2.38
2004-01-29,-1.9984
2004-01-30,-0.5302
2004-02-02,-0.164
2004-02-03,1.4374
2004-02-04,-0.8097
2004-02-05,0.6939
2004-02-06,1.2566
2004-02-09,1.4812
2004-02-10,0.355
2004-02-11,-3.1447
2004-02-12,-0.1623
2004-02-13,-1.1789
2004-02-17,0.4936
2004-02-18,-0.9415
2004-02-19,-1.1983
2004-02-20,-0.8783
2004-02-23,-0.5485
2004-02-24,-0.8061
2004-02-25,0.7271
2004-02-26,-1.7833999999999999
2004-02-27,1.5997
2004-03-01,0.766
2004-03-02,-1.098
2004-03-03,0.7686
2004-03-04,0.5508
2004-03-05,1.8121
2004-03-08,-1.697
2004-03-09,-1.0526
2004-03-10,-2.1277
2004-03-11,-0.3043
2004-03-12,1.5264
2004-03-15,-3.1787
2004-03-16,0.0
2004-03-17,2.3514
2004-03-18,-3.9445
2004-03-19,1.444
2004-03-22,-1.2456
2004-03-23,0.7658
2004-03-24,4.3362
2004-03-25,-0.9426
2004-03-26,0.5623
2004-03-29,-0.7312
2004-03-30,-1.6486
2004-03-31,0.2647
2004-04-01,1.8918
2004-04-02,0.7772
2004-04-05,1.7138
2004-04-06,-0.0842
2004-04-07,-0.1686
2004-04-08,-1.478
2004-04-12,1.5859
2004-04-13,-2.9958
2004-04-14,0.2175
2004-04-15,0.6944
2004-04-16,-1.8103
2004-04-19,0.3073
2004-04-20,3.326
2004-04-21,1.0165
2004-04-22,2.0126
2004-04-23,-0.0822
2004-04-26,0.4525
2004-04-27,0.6962
2004-04-28,-0.7727
2004-04-29,-3.8933999999999997
2004-04-30,-2.3028
2004-05-03,1.1785
2004-05-04,-1.2511
2004-05-05,0.7864
2004-05-06,-0.6502
2004-05-07,-2.356
2004-05-10,-2.0554
2004-05-11,3.0566
2004-05-12,4.6923
2004-05-13,1.4799
2004-05-14,0.7917
2004-05-17,-1.1575
2004-05-18,0.5019
2004-05-19,0.7074
2004-05-20,-3.0165
2004-05-21,-3.2382
2004-05-24,-1.8054000000000001
2004-05-25,1.704
2004-05-26,-0.7496
2004-05-27,-1.5549
2004-05-28,0.6769
2004-06-01,1.255
2004-06-02,0.2656
