ticker,NVR US Equity
2008-10-27,-2.447
2008-10-28,1.9729
2008-10-29,0.5169
2008-10-30,2.3171
2008-10-31,-2.6202
2008-11-03,1.6891
2008-11-04,-0.9007
2008-11-05,-5.2753
2008-11-06,-6.3812
2008-11-07,-2.3877
2008-11-10,-9.7727
2008-11-11,-2.711
2008-11-12,-8.3438
2008-11-13,13.4603
2008-11-14,1.1886
2008-11-17,-5.638
2008-11-18,0.5822
2008-11-19,-9.7226
2008-11-20,0.8657
2008-11-21,1.6989999999999998
2008-11-24,11.2276
2008-11-25,6.0441
2008-11-26,5.3236
2008-11-28,0.684
2008-12-01,-11.194
2008-12-02,4.4368
2008-12-03,6.2992
2008-12-04,5.7414
2008-12-05,4.3738
2008-12-08,-1.6085
2008-12-09,-3.7234
2008-12-10,3.5144
2008-12-11,-4.1181
2008-12-12,-2.3051
2008-12-15,-0.9378
2008-12-16,8.3479
2008-12-17,0.8501
2008-12-18,3.0717
2008-12-19,-6.0325
2008-12-22,-0.5714
2008-12-23,-2.5088
2008-12-24,1.9159000000000002
2008-12-26,0.5473
2008-12-29,-1.905
2008-12-30,0.7804
2008-12-31,2.1128
2009-01-02,-1.1638
2009-01-05,6.2203
2009-01-06,2.952
2009-01-07,-1.7886
2009-01-08,2.4881
2009-01-09,-2.4599
2009-01-12,-5.8825
2009-01-13,1.297
2009-01-14,-4.3394
2009-01-15,-0.4077
2009-01-16,3.1495
2009-01-20,-8.7213
2009-01-21,3.0239
2009-01-22,1.5895000000000001
2009-01-23,1.7168999999999999
2009-01-26,1.2523
2009-01-27,-1.862
2009-01-28,4.2375
2009-01-29,-5.4737
2009-01-30,-1.2675
2009-02-02,-6.1231
2009-02-03,1.125
2009-02-04,-1.3523
2009-02-05,-0.3258
2009-02-06,4.0907
2009-02-09,-0.6763
2009-02-10,-6.3716
2009-02-11,-1.5065
2009-02-12,0.2083
2009-02-13,2.1632
2009-02-17,-3.3667
2009-02-18,-5.1021
2009-02-19,-6.1798
2009-02-20,4.0569
2009-02-23,-2.6845
2009-02-24,7.9179
2009-02-25,-4.9589
2009-02-26,-3.0441
2009-02-27,-1.0614
2009-03-02,-2.0224
2009-03-03,-1.9875
2009-03-04,1.5928
2009-03-05,1.6356000000000002
2009-03-06,-2.8519
2009-03-09,0.6801
2009-03-10,12.5554
2009-03-11,-1.8858000000000001
2009-03-12,8.4792
2009-03-13,-0.9493
2009-03-16,-3.1858
2009-03-17,5.5617
2009-03-18,7.7267
2009-03-19,-5.9629
2009-03-20,-4.9209
2009-03-23,14.8663
2009-03-24,-2.4942
2009-03-25,-0.9948
2009-03-26,13.1579
2009-03-27,-0.6342
2009-03-30,-6.8085
2009-03-31,-2.3402
2009-04-01,0.7598
2009-04-02,7.4246
2009-04-03,2.5335
2009-04-06,-3.6294
2009-04-07,-4.0809
2009-04-08,-1.5382
2009-04-09,7.5032
2009-04-13,-2.4779
2009-04-14,-2.8102
2009-04-15,2.5644
2009-04-16,6.9649
2009-04-17,3.6812
2009-04-20,-8.8502
2009-04-21,8.5725
2009-04-22,1.697
2009-04-23,-0.7937
2009-04-24,3.7800000000000002
2009-04-27,-0.1098
2009-04-28,-1.2212
2009-04-29,1.3477000000000001
2009-04-30,-2.6074
2009-05-01,-4.0307
2009-05-04,9.3773
2009-05-05,-1.5326
2009-05-06,-2.0121
2009-05-07,-4.394
2009-05-08,2.8344
2009-05-11,-2.3509
2009-05-12,-1.5914000000000001
2009-05-13,-3.3976
2009-05-14,2.5709999999999997
2009-05-15,0.3861
2009-05-18,3.9293
2009-05-19,1.0642
2009-05-20,-1.2608
2009-05-21,-1.1827
2009-05-22,-1.7182
2009-05-26,1.7256
2009-05-27,-2.6601
2009-05-28,0.1605
2009-05-29,2.9969
2009-06-01,1.1982
2009-06-02,2.6935000000000002
2009-06-03,-3.5698
2009-06-04,0.4113
2009-06-05,-2.4076
2009-06-08,1.1975
2009-06-09,3.8164
2009-06-10,-0.9381
2009-06-11,-0.3242
2009-06-12,0.1468
2009-06-15,0.6476
2009-06-16,-1.0902
2009-06-17,2.5406
2009-06-18,-4.1734
2009-06-19,0.8301
2009-06-22,0.6024
2009-06-23,-1.6966
2009-06-24,0.1015
2009-06-25,3.3976
2009-06-26,-2.0932
2009-06-29,-0.3186
2009-06-30,0.9849
2009-07-01,0.0219
2009-07-02,-0.0995
2009-07-06,-2.7371
2009-07-07,0.3564
2009-07-08,-2.449
2009-07-09,3.9331
2009-07-10,1.0487
2009-07-13,1.99
2009-07-14,1.4647999999999999
2009-07-15,3.1761
2009-07-16,2.2034
2009-07-17,1.5991
2009-07-20,-0.2839
2009-07-21,-0.1171
2009-07-22,5.3812
2009-07-23,1.5852
2009-07-24,1.579
2009-07-27,3.0309
2009-07-28,-1.9241000000000001
2009-07-29,0.1445
2009-07-30,-0.8607
2009-07-31,-0.5953
2009-08-03,-0.2445
2009-08-04,1.7208999999999999
2009-08-05,-0.4049
2009-08-06,-1.7365
2009-08-07,3.3266999999999998
2009-08-10,-2.1448
2009-08-11,0.0282
2009-08-12,3.1833
2009-08-13,-1.9262000000000001
2009-08-14,1.1865999999999999
2009-08-17,-1.2325
2009-08-18,4.2808
2009-08-19,0.2811
2009-08-20,0.7987
2009-08-21,4.5303
2009-08-24,-0.7164
2009-08-25,2.3713
2009-08-26,1.4344999999999999
2009-08-27,-0.3892
2009-08-28,-0.3546
2009-08-31,-1.9245
2009-09-01,-2.1444
2009-09-02,-3.3597
2009-09-03,2.5620000000000003
2009-09-04,0.6932
2009-09-08,0.505
2009-09-09,-0.6774
2009-09-10,1.7484
2009-09-11,-2.1722
2009-09-14,-1.5932
2009-09-15,2.2626
2009-09-16,2.1382
2009-09-17,-0.7528
2009-09-18,0.2962
2009-09-21,-0.0641
2009-09-22,-0.8955
2009-09-23,-2.3223
2009-09-24,0.6275
2009-09-25,-1.5062
2009-09-28,0.9007
2009-09-29,-0.5057
2009-09-30,-1.2335
2009-10-01,-3.0312
2009-10-02,-1.7879
2009-10-05,3.5321
2009-10-06,0.7495
2009-10-07,-1.4151
2009-10-08,6.3458
2009-10-09,0.1763
2009-10-12,-1.2437
2009-10-13,1.1116
2009-10-14,1.9759
2009-10-15,-2.1798
2009-10-16,3.2399
2009-10-19,-2.2594
2009-10-20,0.0554
2009-10-21,5.1889
2009-10-22,3.4914
2009-10-23,-1.2363
2009-10-26,-2.2072
2009-10-27,-1.152
2009-10-28,-4.7883
2009-10-29,2.98
2009-10-30,-2.8174
2009-11-02,1.7635999999999998
2009-11-03,-0.8829
2009-11-04,0.5404
2009-11-05,0.944
2009-11-06,-0.6638
2009-11-09,1.7893
2009-11-10,-0.4989
2009-11-11,3.3603
2009-11-12,-2.2851
2009-11-13,-1.0902
2009-11-16,0.4579
2009-11-17,-0.8035
2009-11-18,-1.43
2009-11-19,-1.7496
2009-11-20,1.9176
2009-11-23,1.3787
2009-11-24,-0.5166
2009-11-25,1.2339
2009-11-27,-0.3011
2009-11-30,-1.3266
2009-12-01,0.9641
2009-12-02,0.8534
2009-12-03,-2.2555
2009-12-04,0.4373
2009-12-07,-0.7549
2009-12-08,-1.9376
2009-12-09,-2.3638
2009-12-10,0.71
2009-12-11,1.643
2009-12-14,0.8342
2009-12-15,1.5182
2009-12-16,4.4761
2009-12-17,-1.0714
2009-12-18,-0.9964
2009-12-21,2.5875
2009-12-22,3.0824
2009-12-23,-0.7614
2009-12-24,1.5983
2009-12-28,-2.6949
2009-12-29,-0.5834
2009-12-30,0.6929
2009-12-31,-0.1882
2010-01-04,0.2758
2010-01-05,0.3269
2010-01-06,0.3091
2010-01-07,1.853
2010-01-08,-0.7543
2010-01-11,-2.0814
2010-01-12,0.0606
2010-01-13,0.7405
2010-01-14,0.9097
2010-01-15,-0.9832
2010-01-19,1.8601
2010-01-20,-0.5547
2010-01-21,-0.3811
2010-01-22,-0.9577
2010-01-25,-0.3638
2010-01-26,-0.4635
2010-01-27,-2.5385
2010-01-28,-2.5467
2010-01-29,1.6387
2010-02-01,-1.1167
2010-02-02,1.2565
2010-02-03,-1.6204
2010-02-04,-0.5787
2010-02-05,-1.2597
2010-02-08,1.8653
2010-02-09,0.7894
2010-02-10,-1.1955
2010-02-11,0.3949
2010-02-12,2.5603
2010-02-16,2.0492
2010-02-17,0.6864
2010-02-18,-0.2268
2010-02-19,0.2273
2010-02-22,0.0
2010-02-23,-2.0845
2010-02-24,0.1942
2010-02-25,-0.1421
2010-02-26,1.8316
2010-03-01,0.2146
2010-03-02,0.3522
2010-03-03,0.5812
2010-03-04,-0.5737
2010-03-05,3.8984
2010-03-08,1.6754
2010-03-09,-1.0684
2010-03-10,0.4997
2010-03-11,-0.7431
2010-03-12,-0.6208
2010-03-15,-0.9851
2010-03-16,1.9487
2010-03-17,0.8389
2010-03-18,0.1664
2010-03-19,-0.711
2010-03-22,0.783
2010-03-23,-0.3984
2010-03-24,-1.2467
2010-03-25,0.6481
2010-03-26,0.6399
2010-03-29,-0.8291
2010-03-30,0.5134
2010-03-31,-2.851
2010-04-01,-0.6813
2010-04-05,2.2798
2010-04-06,-1.4309
2010-04-07,-1.7101
2010-04-08,-1.1189
2010-04-09,0.802
2010-04-12,1.3092
2010-04-13,0.6233
2010-04-14,3.1562
2010-04-15,-0.7286
2010-04-16,-0.2245
2010-04-19,-0.4486
2010-04-20,0.1394
2010-04-21,1.0135
2010-04-22,0.1672
2010-04-23,0.2337
2010-04-26,-2.9034
2010-04-27,-3.7065
2010-04-28,0.8736
2010-04-29,3.3695
2010-04-30,-1.8628
2010-05-03,1.7924
2010-05-04,-2.8635
2010-05-05,-0.6282
2010-05-06,-2.4138
2010-05-07,-2.4227
2010-05-10,4.6411
2010-05-11,-1.2902
2010-05-12,1.8921000000000001
2010-05-13,-2.6814999999999998
2010-05-14,-0.824
2010-05-17,-0.1084
2010-05-18,-0.82
2010-05-19,-0.3993
2010-05-20,-2.6403
2010-05-21,0.2105
2010-05-24,-1.2405
2010-05-25,1.5751
2010-05-26,1.795
2010-05-27,2.8975999999999997
2010-05-28,-0.733
2010-06-01,-2.0138
2010-06-02,1.3284
2010-06-03,0.5879
2010-06-04,-3.4643
2010-06-07,-2.6276
2010-06-08,0.0824
2010-06-09,-0.16
2010-06-10,4.0711
2010-06-11,1.1061
2010-06-14,-0.204
2010-06-15,1.6074000000000002
2010-06-16,0.0642
2010-06-17,-2.2322
2010-06-18,0.3323
2010-06-21,-0.8957
2010-06-22,-1.3774
2010-06-23,0.5046
2010-06-24,-1.2959
2010-06-25,0.9253
2010-06-28,0.6603
2010-06-29,-2.6872
2010-06-30,1.5047000000000001
2010-07-01,-0.2763
2010-07-02,-0.8726
2010-07-06,1.3019
2010-07-07,2.5231
2010-07-08,-1.2461
2010-07-09,0.2484
2010-07-12,-0.742
2010-07-13,2.5044
2010-07-14,-1.339
2010-07-15,-1.2764
2010-07-16,-3.3648
2010-07-19,-0.4047
2010-07-20,1.8772
2010-07-21,-2.0265
2010-07-22,0.9766
2010-07-23,0.0
2010-07-26,0.9656
2010-07-27,-1.7503
2010-07-28,-2.1107
2010-07-29,0.5519
2010-07-30,0.256
2010-08-02,0.5219
2010-08-03,-1.0655000000000001
2010-08-04,-0.1252
2010-08-05,-0.2218
2010-08-06,1.2965
2010-08-09,-0.2305
2010-08-10,-0.7378
2010-08-11,-1.811
2010-08-12,0.4905
2010-08-13,0.275
2010-08-16,0.5014
2010-08-17,0.8363
2010-08-18,1.3176999999999999
2010-08-19,-0.768
2010-08-20,-0.3743
2010-08-23,-0.6138
2010-08-24,-0.6964
2010-08-25,1.7574
2010-08-26,-0.7529
2010-08-27,-0.7762
2010-08-30,-2.0431
2010-08-31,-0.3102
2010-09-01,0.3724
2010-09-02,2.4076
2010-09-03,0.6071
2010-09-07,-1.4453
2010-09-08,0.0812
2010-09-09,0.6085
2010-09-10,-0.529
2010-09-13,3.0046
2010-09-14,0.8154
2010-09-15,-0.7667
2010-09-16,-2.343
2010-09-17,0.3013
2010-09-20,2.49
2010-09-21,-0.5141
2010-09-22,2.1316
2010-09-23,-1.3081
2010-09-24,0.6909
2010-09-27,-0.666
2010-09-28,0.4157
2010-09-29,-0.5696
2010-09-30,1.3508
2010-10-01,-0.6888
2010-10-04,-1.8115999999999999
2010-10-05,1.5251000000000001
2010-10-06,-0.3198
2010-10-07,0.3756
2010-10-08,-1.2036
2010-10-11,-0.4908
2010-10-12,0.2886
2010-10-13,0.5329
2010-10-14,-1.3779
2010-10-15,-0.1053
2010-10-18,1.9414
2010-10-19,-0.5356
2010-10-20,-0.063
2010-10-21,-0.4506
2010-10-22,-0.2738
2010-10-25,0.046
2010-10-26,-0.3839
2010-10-27,-0.3854
2010-10-28,0.7529
2010-10-29,-0.4506
2010-11-01,0.3841
2010-11-02,1.2051
2010-11-03,0.0737
2010-11-04,2.778
2010-11-05,-0.0595
2010-11-08,0.232
2010-11-09,-1.8455
2010-11-10,-0.5461
2010-11-11,0.4633
2010-11-12,-1.1164
2010-11-15,-2.8405
2010-11-16,-0.1293
2010-11-17,0.623
2010-11-18,-0.3265
2010-11-19,-0.1016
2010-11-22,-0.4361
2010-11-23,-0.159
2010-11-24,1.0869
2010-11-26,-0.27
2010-11-29,-0.0483
2010-11-30,-0.0355
2010-12-01,4.0275
2010-12-02,2.3568
2010-12-03,0.9392
2010-12-06,0.3467
2010-12-07,-0.1047
2010-12-08,-0.6602
2010-12-09,-0.0286
2010-12-10,0.9256
2010-12-13,0.8006
2010-12-14,0.0474
2010-12-15,-0.3214
2010-12-16,0.8083
2010-12-17,-0.3611
2010-12-20,1.7825
2010-12-21,0.1526
2010-12-22,0.7619
2010-12-23,-0.3514
2010-12-27,0.0795
2010-12-28,-0.4997
2010-12-29,-0.1437
2010-12-30,0.4346
2010-12-31,0.0029
2011-01-03,-0.8712
2011-01-04,-0.0526
2011-01-05,1.1758
2011-01-06,3.7116
2011-01-07,2.3316
2011-01-10,2.0146
2011-01-11,0.2587
2011-01-12,1.8779
2011-01-13,1.4607999999999999
2011-01-14,2.6724
2011-01-18,0.7945
2011-01-19,-0.8653
2011-01-20,-1.209
2011-01-21,-0.98
2011-01-24,-0.2564
2011-01-25,0.865
2011-01-26,-0.065
2011-01-27,1.1362
2011-01-28,-0.7338
2011-01-31,-2.8337
2011-02-01,0.8575
2011-02-02,-0.4705
2011-02-03,-1.5013999999999998
2011-02-04,0.5566
2011-02-07,0.6495
2011-02-08,0.1293
2011-02-09,-0.2596
2011-02-10,-0.7259
2011-02-11,0.1318
2011-02-14,-0.6579
2011-02-15,-0.5298
2011-02-16,1.1558
2011-02-17,0.0619
2011-02-18,-0.7485
2011-02-22,-3.0048
2011-02-23,-1.771
2011-02-24,-0.6079
2011-02-25,1.9035
2011-02-28,-0.0275
2011-03-01,-0.7268
2011-03-02,2.3472
2011-03-03,1.1156
2011-03-04,-0.238
2011-03-07,-0.7252
2011-03-08,3.2824999999999998
2011-03-09,1.6473
2011-03-10,-1.7723
2011-03-11,-0.9179
2011-03-14,-1.5474999999999999
2011-03-15,1.3074
2011-03-16,-1.1421000000000001
2011-03-17,0.4396
2011-03-18,0.6112
2011-03-21,0.5862
2011-03-22,-0.7766
2011-03-23,0.1316
2011-03-24,0.8626
2011-03-25,0.7895
2011-03-28,0.406
2011-03-29,-0.2171
2011-03-30,-0.473
2011-03-31,-1.0225
2011-04-01,0.0556
2011-04-04,-0.2631
2011-04-05,-0.3764
2011-04-06,0.9912
2011-04-07,0.1001
2011-04-08,0.9937
2011-04-11,-0.4392
2011-04-12,-0.6846
2011-04-13,-0.2346
2011-04-14,-0.1044
2011-04-15,0.7511
2011-04-18,-0.2245
2011-04-19,1.3195000000000001
2011-04-20,0.4064
2011-04-21,-6.2472
2011-04-25,-1.1572
2011-04-26,0.2637
2011-04-27,2.412
2011-04-28,-0.0761
2011-04-29,0.5522
2011-05-02,-0.5857
2011-05-03,0.1415
2011-05-04,-0.2772
2011-05-05,1.0082
2011-05-06,-0.6609
2011-05-09,-0.4752
2011-05-10,0.1487
2011-05-11,-0.9359
2011-05-12,0.1526
2011-05-13,-1.4169
2011-05-16,1.3203
2011-05-17,-0.5979
2011-05-18,1.4216
2011-05-19,-0.0518
2011-05-20,0.6152
2011-05-23,-0.8406
2011-05-24,-0.804
2011-05-25,0.9001
2011-05-26,0.9686
2011-05-27,0.8226
2011-05-31,0.1114
2011-06-01,-1.5213999999999999
2011-06-02,0.3185
2011-06-03,-1.057
2011-06-06,-1.3357
2011-06-07,0.4045
2011-06-08,-1.1559
2011-06-09,-0.4132
2011-06-10,-0.9071
2011-06-13,0.4045
2011-06-14,0.4566
2011-06-15,-0.8836
2011-06-16,1.431
2011-06-17,1.7215
2011-06-20,-0.9865
2011-06-21,1.5244
2011-06-22,0.3258
2011-06-23,0.0191
2011-06-24,-1.3122
2011-06-27,-1.2495
2011-06-28,0.9154
2011-06-29,0.9431
2011-06-30,-0.3188
2011-07-01,2.6507
2011-07-05,-0.2726
2011-07-06,0.1845
2011-07-07,1.9233
2011-07-08,-1.0483
2011-07-11,-3.1596
2011-07-12,-0.0096
2011-07-13,-0.384
2011-07-14,0.4642
2011-07-15,-2.2759
2011-07-18,-1.0976
2011-07-19,0.8466
2011-07-20,0.7619
2011-07-21,0.6721
2011-07-22,-2.1822
2011-07-25,0.1322
2011-07-26,-1.1388
2011-07-27,-2.2048
2011-07-28,-0.2746
2011-07-29,0.1605
2011-08-01,0.3897
2011-08-02,-2.8752
2011-08-03,-2.0464
2011-08-04,-4.32
2011-08-05,1.2567
2011-08-08,-5.8336
2011-08-09,0.6767
2011-08-10,-3.2367
2011-08-11,1.8951
2011-08-12,2.3121
2011-08-15,1.8876
2011-08-16,1.2509000000000001
2011-08-17,0.1337
2011-08-18,-3.4873
2011-08-19,-2.0833
2011-08-22,1.646
2011-08-23,0.4069
2011-08-24,1.4009
2011-08-25,1.1711
2011-08-26,0.2243
2011-08-29,0.292
2011-08-30,2.984
2011-08-31,-0.0393
2011-09-01,1.1783
2011-09-02,-1.4068
2011-09-06,-1.8317
2011-09-07,1.1006
2011-09-08,0.5284
2011-09-09,-3.0781
2011-09-12,0.3013
2011-09-13,0.1055
2011-09-14,2.3779
2011-09-15,-0.0681
2011-09-16,-1.1463
2011-09-19,2.9848
2011-09-20,-1.0092
2011-09-21,-2.7075
2011-09-22,-2.0083
2011-09-23,0.4983
2011-09-26,1.5402
2011-09-27,0.4172
2011-09-28,-1.5266
2011-09-29,0.435
2011-09-30,-1.6575
2011-10-03,-4.7518
2011-10-04,2.1016
2011-10-05,2.661
2011-10-06,-1.534
2011-10-07,2.3495
2011-10-10,3.5445
2011-10-11,-0.4831
2011-10-12,1.3893
2011-10-13,-0.4568
2011-10-14,0.3354
2011-10-17,-1.4398
2011-10-18,4.8017
2011-10-19,-0.8947
2011-10-20,-0.9721
2011-10-21,0.6098
2011-10-24,1.0375
2011-10-25,-3.0193
2011-10-26,-0.628
2011-10-27,3.241
2011-10-28,0.283
2011-10-31,-1.4187
2011-11-01,-2.1361
2011-11-02,0.4738
2011-11-03,0.6329
2011-11-04,-0.5031
2011-11-07,0.7901
2011-11-08,0.8075
2011-11-09,-2.6363
2011-11-10,1.7668
2011-11-11,1.0329
2011-11-14,-0.8095
2011-11-15,-0.0971
2011-11-16,0.2822
2011-11-17,-0.3612
2011-11-18,-1.0717
2011-11-21,-0.6535
2011-11-22,2.4044
2011-11-23,-2.4134
2011-11-25,0.1518
2011-11-28,0.7769
2011-11-29,1.8061
2011-11-30,4.1498
2011-12-01,-0.7912
2011-12-02,1.0067
2011-12-05,1.6179000000000001
2011-12-06,0.7301
2011-12-07,-0.4366
2011-12-08,-2.6955999999999998
2011-12-09,1.5864
2011-12-12,-1.5306
2011-12-13,-3.1148
2011-12-14,-2.4941
2011-12-15,1.7694
2011-12-16,2.5213
2011-12-19,-2.3023
2011-12-20,2.9352
2011-12-21,2.3545
2011-12-22,0.0696
2011-12-23,-0.1494
2011-12-27,-0.4059
2011-12-28,-0.9118
2011-12-29,2.8327999999999998
2011-12-30,0.146
2012-01-03,2.5015
2012-01-04,0.2631
2012-01-05,1.417
2012-01-06,-0.4713
2012-01-09,0.1307
2012-01-10,-0.2189
2012-01-11,0.879
2012-01-12,0.0
2012-01-13,1.0568
2012-01-17,-0.2276
2012-01-18,4.082
2012-01-19,0.3162
2012-01-20,-1.376
2012-01-23,-0.7802
2012-01-24,0.0541
2012-01-25,1.0226
2012-01-26,-6.1847
2012-01-27,-0.3411
2012-01-30,0.5356
2012-01-31,-1.2464
2012-02-01,3.3725
2012-02-02,-0.5763
2012-02-03,2.1768
2012-02-06,-0.8049
2012-02-07,0.1177
2012-02-08,-0.5201
2012-02-09,-0.3114
2012-02-10,-1.8633
2012-02-13,2.5354
2012-02-14,0.1441
2012-02-15,-0.6159
2012-02-16,-0.2938
2012-02-17,-0.2738
2012-02-21,-0.3613
2012-02-22,-1.736
2012-02-23,-0.0129
2012-02-24,-2.7826
2012-02-27,2.0661
2012-02-28,-1.3654
2012-02-29,1.1548
2012-03-01,-0.2876
2012-03-02,-0.2174
2012-03-05,0.0915
2012-03-06,-2.6323
2012-03-07,3.7079
2012-03-08,1.1051
2012-03-09,2.5427
2012-03-12,0.3382
2012-03-13,2.3249
2012-03-14,-0.6183
2012-03-15,0.7539
2012-03-16,0.2292
2012-03-19,-0.3202
2012-03-20,-1.3522
2012-03-21,0.5472
2012-03-22,0.2381
2012-03-23,-1.3234
2012-03-26,1.1279
2012-03-27,1.2242
2012-03-28,0.1438
2012-03-29,-0.628
2012-03-30,-1.9255
2012-04-02,-0.899
2012-04-03,2.0075
2012-04-04,0.2656
2012-04-05,0.1087
2012-04-09,-0.4003
2012-04-10,-1.4113
2012-04-11,2.6268000000000002
2012-04-12,1.9564
2012-04-13,-1.1159
2012-04-16,0.2337
2012-04-17,1.5323
2012-04-18,-0.4567
2012-04-19,-0.2083
2012-04-20,2.1943
2012-04-23,-1.3677000000000001
2012-04-24,-0.2123
2012-04-25,1.7823
2012-04-26,1.1522999999999999
2012-04-27,1.6583999999999999
2012-04-30,-1.6238000000000001
2012-05-01,1.0281
2012-05-02,2.7765
2012-05-03,-2.118
2012-05-04,0.2447
2012-05-07,1.9031
2012-05-08,0.1474
2012-05-09,-1.2391
2012-05-10,-1.6149
2012-05-11,2.5568
2012-05-14,0.4752
2012-05-15,1.5084
2012-05-16,-1.6875
2012-05-17,-4.2667
2012-05-18,-1.7930000000000001
2012-05-21,1.3465
2012-05-22,2.1198
2012-05-23,1.9597
2012-05-24,1.5631
2012-05-25,1.4501
2012-05-29,0.2006
2012-05-30,-3.9199
2012-05-31,0.4117
2012-06-01,-3.827
2012-06-04,-3.0039
2012-06-05,1.3519999999999999
2012-06-06,2.4997
2012-06-07,1.1296
2012-06-08,0.53
2012-06-11,-2.2083
2012-06-12,0.5507
2012-06-13,-1.4814
2012-06-14,2.8381
2012-06-15,-0.8495
2012-06-18,1.9969000000000001
2012-06-19,0.512
2012-06-20,-0.0237
2012-06-21,-1.227
2012-06-22,2.1566
2012-06-25,-1.1667
2012-06-26,2.1798
2012-06-27,1.3447
2012-06-28,1.1303
2012-06-29,1.3872
2012-07-02,0.1188
2012-07-03,-0.4888
2012-07-05,1.5032
2012-07-06,0.6305
2012-07-09,-0.8139
2012-07-10,-0.3089
2012-07-11,-0.9201
2012-07-12,0.0283
2012-07-13,2.022
2012-07-16,0.3677
2012-07-17,-0.2051
2012-07-18,0.0242
2012-07-19,-14.0323
2012-07-20,2.2958
2012-07-23,-2.1576
2012-07-24,-2.3487
2012-07-25,1.2363
2012-07-26,3.7598000000000003
2012-07-27,1.8857
2012-07-30,-0.145
2012-07-31,-0.5167
2012-08-01,2.2184
2012-08-02,0.3034
2012-08-03,-0.1071
2012-08-06,1.37
2012-08-07,1.6825
2012-08-08,1.8223
2012-08-09,0.3618
2012-08-10,-0.5246
2012-08-13,0.3178
2012-08-14,-1.0897000000000001
2012-08-15,0.0109
2012-08-16,1.8016
2012-08-17,0.5554
2012-08-20,-3.6254
2012-08-21,-0.894
2012-08-22,-0.3661
2012-08-23,0.1494
2012-08-24,2.1526
2012-08-27,-0.8229
2012-08-28,0.6763
2012-08-29,-0.3914
2012-08-30,0.4174
2012-08-31,0.9471
2012-09-04,2.3147
2012-09-05,-0.3847
2012-09-06,0.9158
2012-09-07,0.2336
2012-09-10,-0.6149
2012-09-11,-0.2098
2012-09-12,-0.1287
2012-09-13,2.2822
2012-09-14,0.874
2012-09-17,-0.9799
2012-09-18,-0.7627
2012-09-19,1.0777
2012-09-20,-0.7523
2012-09-21,0.0198
2012-09-24,-0.2383
2012-09-25,0.4113
2012-09-26,-2.3011
2012-09-27,0.7471
2012-09-28,-0.4409
2012-10-01,-0.1433
2012-10-02,1.008
2012-10-03,1.1400000000000001
2012-10-04,1.3244
2012-10-05,0.9337
2012-10-08,-0.6651
2012-10-09,-1.2637
2012-10-10,0.9339
2012-10-11,-0.9069
2012-10-12,0.081
2012-10-15,1.6555
2012-10-16,-0.1933
2012-10-17,-0.1857
2012-10-18,3.532
2012-10-19,-0.2128
2012-10-22,-0.4862
2012-10-23,0.2654
2012-10-24,-0.1085
2012-10-25,-0.3337
2012-10-26,0.4149
2012-10-31,0.1119
2012-11-01,1.6874
2012-11-02,-1.4799
2012-11-05,0.6859
2012-11-06,0.1547
2012-11-07,0.184
2012-11-08,-0.0208
2012-11-09,-2.5107
2012-11-12,-1.9337
2012-11-13,-0.9493
2012-11-14,-1.9896
2012-11-15,-0.139
2012-11-16,2.5755
2012-11-19,0.8534
2012-11-20,1.6377000000000002
2012-11-21,0.5083
2012-11-23,1.3475
2012-11-26,-1.3043
2012-11-27,-0.2243
2012-11-28,-0.2103
2012-11-29,0.1805
2012-11-30,0.6893
2012-12-03,-1.2991
2012-12-04,2.3836
2012-12-05,-1.853
2012-12-06,-0.725
2012-12-07,1.0497
2012-12-10,0.7551
2012-12-11,0.9755
2012-12-12,2.1002
2012-12-13,-0.3806
2012-12-14,-0.9639
2012-12-17,2.292
2012-12-18,1.9253
2012-12-19,-0.5885
2012-12-20,0.8686
2012-12-21,-1.6919
2012-12-24,-0.0117
2012-12-26,-1.2578
2012-12-27,0.2986
2012-12-28,-0.1424
2012-12-31,-1.3405
2013-01-02,1.1011
2013-01-03,2.0287
2013-01-04,0.5785
2013-01-07,1.2991
2013-01-08,0.7871
2013-01-09,0.7317
2013-01-10,-1.1929
2013-01-11,0.1454
2013-01-14,-0.3016
2013-01-15,1.0584
2013-01-16,-0.5181
2013-01-17,0.454
2013-01-18,-0.818
2013-01-22,-0.1495
2013-01-23,1.3567
2013-01-24,1.9558
2013-01-25,3.348
2013-01-28,-1.0054
2013-01-29,0.7314
2013-01-30,0.9084
2013-01-31,-1.076
2013-02-01,-0.6468
2013-02-04,-1.2776
2013-02-05,0.3782
2013-02-06,-0.6678
2013-02-07,-0.0506
2013-02-08,-0.2285
2013-02-11,0.6802
2013-02-12,2.0772
2013-02-13,0.6696
2013-02-14,-0.8326
2013-02-15,0.9163
2013-02-19,-1.9198
2013-02-20,-3.8971
2013-02-21,0.1449
2013-02-22,1.7433999999999998
2013-02-25,-1.6554
2013-02-26,1.9766
2013-02-27,2.2628
2013-02-28,-1.452
2013-03-01,0.5143
2013-03-04,0.9277
2013-03-05,1.6038000000000001
2013-03-06,0.3634
2013-03-07,-0.0096
2013-03-08,0.2012
2013-03-11,-0.0421
2013-03-12,-0.6657
2013-03-13,-0.3466
2013-03-14,1.001
2013-03-15,-0.0717
2013-03-18,0.224
2013-03-19,2.7222
2013-03-20,0.4305
2013-03-21,-2.8544
2013-03-22,0.6433
2013-03-25,0.7481
2013-03-26,0.4305
2013-03-27,0.8489
2013-03-28,0.2376
